  -0.949047878856934E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.152053930028252E-011,    0.152054233770530E-011,   -0.152049373188839E-011,   -0.152044512607173E-011,   -0.304098746377691E-011,   -0.152053930028252E-011,    0.152054233770530E-011,    0.152054233770530E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.957958843127103E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.153481616534060E-011,    0.153481927648551E-011,   -0.153476949094342E-011,   -0.153471970540160E-011,   -0.306953898188697E-011,   -0.153481616534060E-011,    0.153481927648551E-011,    0.153481927648551E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.965982115309967E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.154767079562019E-011,    0.154767397574268E-011,   -0.154762308639965E-011,   -0.154757219705692E-011,   -0.309524617279945E-011,   -0.154767079562019E-011,    0.154767397574268E-011,    0.154767397574268E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.973073869472874E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.155903297440661E-011,    0.155903621859145E-011,   -0.155898430410249E-011,   -0.155893238961385E-011,   -0.311796860820514E-011,   -0.155903297440661E-011,    0.155903621859145E-011,    0.155903621859145E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.979244737481490E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.156891973599334E-011,    0.156892303915847E-011,   -0.156887018084814E-011,   -0.156881732253816E-011,   -0.313774036169645E-011,   -0.156891973599334E-011,    0.156892303915847E-011,    0.156892303915847E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.984437697378888E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.157723972129911E-011,    0.157724307819664E-011,   -0.157718936004363E-011,   -0.157713564189101E-011,   -0.315437872008746E-011,   -0.157723972129911E-011,    0.157724307819664E-011,    0.157724307819664E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.988576211711573E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.158387030397234E-011,    0.158387370918627E-011,   -0.158381921785930E-011,   -0.158376472653277E-011,   -0.316763843571882E-011,   -0.158387030397234E-011,    0.158387370918627E-011,    0.158387370918627E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.991649638036712E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.158879443311368E-011,    0.158879788105401E-011,   -0.158874270600608E-011,   -0.158868753095863E-011,   -0.317748541201240E-011,   -0.158879443311368E-011,    0.158879788105401E-011,    0.158879788105401E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.993556489807981E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.159184950953391E-011,    0.159185299442658E-011,   -0.159179722805628E-011,   -0.159174146168653E-011,   -0.318359445611284E-011,   -0.159184950953391E-011,    0.159185299442658E-011,    0.159185299442658E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
  -0.994204740539994E+007,                       NaN,    0.000000000000000E+000,                 -Infinity,                 -Infinity,                 -Infinity,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,                       NaN,   -0.159288809074740E-011,    0.159289160661927E-011,   -0.159283534451065E-011,   -0.159277908240263E-011,   -0.318567068902160E-011,   -0.159288809074740E-011,    0.159289160661927E-011,    0.159289160661927E-011,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000,    0.000000000000000E+000
